RESPALDO DE PRODUCTOS - 20-04-2026 16:38
Servidor: 192.168.0.100 | Base de datos: dbecosur | Total: 34118 productos
==============================================================================================================
ID       DESCRIPCION                                                         PVP_SUGERIDO EST    CODIGOS_BARRA
7286     SANIGERMIN JAB X 90GR                                                     $2,290 ACTV   7800038000484|7800038046727|7800038046734
41304    SANIGERMIN JAB.100GR.CARBON                                               $2,850 ACTV   7800038000583
41303    SANIGERMIN JB.100GR.AZUFRE                                                $2,290 ACTV   7800038000576
39007    SANIGERMIN JB.90GR.NF                                                     $2,290 ACTV   (sin codigo)
40451    SANIGERMIN JB.LIQ.CR.COBRE F.ROJOS320ML                                   $2,990 ACTV   7800038000255
40452    SANIGERMIN JB.LIQ.CR.COBRE VAIN.320ML                                     $2,990 ACTV   7800038000187
40989    SANIGERMIN PVO.PIES COBRE 160GR.                                               - ACTV   7800038000170
28410    SANIGLOS CR.60GR                                                               - ACTV   7800038046369
40567    SANIGRIP SPRAY NASAL 10ML                                                 $8,990 ACTV   7800038000392
28571    SANILET 3MG.30COM.                                                        $8,640 ACTV   7800038000002
40947    SANIMAR ASP.NASAL 3PUNTAS                                                      - ACTV   7800038000354
39426    SANIMAR HIPERT.SOL.SP.NASAL 30ML                                          $6,120 ACTV   7800038000156
40396    SANIMAR ISO.SOL.H.DIARIA 30ML.0+                                          $4,990 ACTV   7800038000149
40397    SANIMAR ISO.SOL.NASAL H.DIARIA 120ML 0+                                   $9,990 ACTV   7800038000163
34997    SANIMAR SOL.SP.NASAL 30ML                                                 $6,120 ACTV   7800038046598
13062    SANIPRESIN -D 30 X COMP                                                  $11,440 ACTV   7800038046536
13395    SANIPRESIN 50 MG X 30 COMP                                                $2,590 ACTV   7800038046512
25798    SANIPRESIN FORTE 30 COMP.                                                 $8,090 ACTV   7800038046574
25863    SANIPRESIN-D FORTE 30 COMP.                                              $10,290 ACTV   7800038046581
7287     SANIPROSTOL 5MG.30COM.                                                   $34,290 ACTV   7800038046550
7288     SANITER CPTO.30COM.                                                      $12,740 ACTV   7800038046765
49975    SANITOL SPRAY (PROPOLEO) X 30 ML                                               - ACTV   7800038001252
47307    SANITY ALC.GEL HIG.MAN330                                                 $3,490 ACTV   7804915011433
47306    SANITY ALC.GEL HIG.MAN500                                                 $3,990 ACTV   7804915011426
4013     SANODERM CREMA TUBO                                                            - ACTV   149018
19478    SANODERM CREMA TUBO                                                            - ACTV   149020
25589    SANORAL PASTA 90 GR. BLANQUEAD                                            $5,190 ACTV   7730366000149|7730366850133
30247    SANORAL TAB. REVELADORA.20COMP.                                           $3,090 ACTV   7800014000323
23142    SANOTIT D POUR ON 100 ML                                                       - ACTV   7896185907554
12106    SANTA CLARA CEPILLO PLAST. MASAJE                                              - ACTV   7897169202733
12107    SANTA CLARA EMPUJADOR TINTURAS Y CR                                            - ACTV   7897169205864
12108    SANTA CLARA ESCOFINA PARA PIES                                                 - ACTV   7897169202375
12111    SANTA CLARA LIJA PARA PIES                                                     - ACTV   7897169202382
12112    SANTA CLARA MALLA CABELO IND NEGRO                                             - ACTV   7897169204836
12120    SANTA CLARA MALLA INV. CAST. OSCURO                                            - ACTV   7897169203570
12121    SANTA CLARA MALLA INV. NEGRO X2                                                - ACTV   7897169203587
12113    SANTA CLARA PINZA PLASTICO 12 UNID                                             - ACTV   7897169200968
12117    SANTA CLARA PIRAA PLASTICA  6 UNID                                             - ACTV   7897169201125
12114    SANTA CLARA PROTECTOR OIDOS                                                    - ACTV   7897169203440
12115    SANTA CLARA PULVERIZADOR PLASTICO                                              - ACTV   7897169201347
12116    SANTA CLARA SEPARADOR DEDOS LATEX                                              - ACTV   7897169200821
12118    SANTA CLARA VASO DE MEDIDAS                                                    - ACTV   7897169203488
42704    SANY FARM ALCO.GEL S/E140                                                 $2,490 ACTV   614143647147
31237    SANY PAÑAL ANAT.ELAS.8UN.G                                                     - ACTV   7806519000134
31236    SANY PAÑAL ANAT.ELAS.8UN.M                                                     - ACTV   7806519000103
31238    SANY PAÑAL ANAT.ELAS.8UN.XG                                                    - ACTV   7806519000165
39987    SANYFARM ALCOHOL MIC.70AER.100ML                                          $2,490 ACTV   7804614181901
39981    SANYFARM ALCOHOL MIC.70AER.350ML                                               - ACTV   7804614181918
39982    SANYFARM ALCOHOL MIC.70SP.220ML                                                - ACTV   7804614181895
41366    SATIFRESH ICE GEL 110GR.                                                       - ACTV   7707223666473
2973     SATIN CARE P SENSI.198 GR                                                 $2,590 ACTV   47400141490
7483     SATON 10 MG X 30                                                          $9,670 ACTV   7800060112827
7484     SATON 10 MG X 60                                                         $20,930 ACTV   7800060113800
7485     SATON 15 MG X 30 CAP                                                      $9,190 ACTV   7800060113558
7486     SATON 15 X 10 (SOBRE                                                           - ACTV   227223
7487     SATON CAP. 15MG 60                                                       $24,500 ACTV   7800060114609
19181    SAUCO FLOR 5 GR (X25) C/U                                                 $9,250 ACTV   7805633180586
9009     SAUCO FLOR 5GR. MUNNICH                                                        - ACTV   266074|7805357004229
33462    SAVI ESPEJO COMPAC 213322                                                 $1,290 ACTV   6938294633229
